ID,Title
419,Supervised Compression for Resource-Constrained Edge Computing Systems
420,Novel-View Synthesis of Human Tourist Photos
421,Re-Compose the Image by Evaluating the Crop on More Than Just a Score
422,Transfer Learning for Pose Estimation of Illustrated Characters
423,YOLACT++ Better Real-Time Instance Segmentation
424,Group Sampling for Scale Invariant Face Detection
425,Measuring TIM coverage via Active Learning based YOLOv5 and image processing
426,DSS: Dynamic Sample Selection by Utilizing Object Shape and Scale
427,Multiple instance learning for classifying histopathological images of the breast cancer using residual neural network
428,A fast accurate fine-grain object detection model based on YOLOv4 deep neural network
429,Deep learning techniques for observing the impact of the global warming from satellite images of water-bodies
430,Defending Against Multiple and Unforeseen Adversarial Videos
431,Detection and Analysis of Sow Targets Based on Image Vision
432,Using Deep Learning for Collecting Data about Museum Visitor Behavior
433,Weakly Supervised Segmentation Loss Based on Graph Cuts and Superpixel Algorithm
434,A semi-automated system for person re-identification adaptation to cross-outfit and cross-posture scenarios
435,A Cross-Sectional Reproducibility Study of a Standard Camera Sensor Using Artificial Intelligence to Assess Food Items: The FoodIntech Project
436,Analysis of Tracheobronchial Diverticula Based on Semantic Segmentation of CT Images via the Dual-Channel Attention Network
437,Fault detection of train mechanical parts using multi-mode aggregation feature enhanced convolution neural network
438,Multi-branch Bounding Box Regression for Object Detection
439,Instance-Aware Scene Layout Forecasting
440,MSIS: Multispectral Instance Segmentation Method for Power Equipment
441,Outdoor Plant Segmentation With Deep Learning for High-Throughput Field Phenotyping on a Diverse Wheat Dataset
442,Artificial neural networks in cardiology: analysis of graphic data
443,Structure‐aware multiple salient region detection and localization for autonomous robotic manipulation
444,AutoScale: Learning to Scale for Crowd Counting
445,Estimating 3D Motion and Forces of Human–Object Interactions from Internet Videos
446,Detection and segmentation of loess landslides via satellite images: a two-phase framework
447,A scale‐sensitive heatmap representation for multi‐person pose estimation
448,GLE-Net: A Global and Local Ensemble Network for Aerial Object Detection
449,Identifying deflections of reinforced concrete beams under seismic loads by bio‐inspired optimization of deep residual learning
450,Approach an autonomous vessel as a single robot with Robot Operating System in virtual environment
451,MS-CNN: multiscale recognition of building rooftops from high spatial resolution remote sensing imagery
452,GinJinn2: Object detection and segmentation for ecology and evolution
453,An Efficient Cascaded Model for Ship Segmentation in Aerial Images
454,DOES: A Deep Learning-Based Approach to Estimate Roll and Pitch at Sea
455,FxP-QNet: A Post-Training Quantizer for the Design of Mixed Low-Precision DNNs With Dynamic Fixed-Point Representation
456,Influence of Initialization and Modularization on the Performance of Network Morphism-Based Neural Architecture Search
457,Improving Apple Detection Using RetinaNet
458,Ship Detection in Optical Remote Sensing Images Using YOLOv4 and Tiny YOLOv4
459,Partially Supervised Image Captioning Model for Urban Road Views
460,Computer-Aided Segmentation of Polyps Using Mask R-CNN and Approach to Reduce False Positives
461,Column-Based Waterline Detection for Lightweight Ship Draft Reading
462,Cross-Dataset Learning for Age Estimation
463,Face Detection and Comparison Using Deep Learning
464,Human Identification Using Low-Resolution Thermal and High-Resolution RGB Images
465,Quantum Dilated Convolutional Neural Networks
466,Moving Object Prediction and Grasping System of Robot Manipulator
467,A Lightweight Top-Down Multi-Person Pose Estimation Method Based on Symmetric Transformation and Global Matching
468,Improving Augmentation Efficiency for Few-Shot Learning
469,EANet: Edge-Attention 6D Pose Estimation Network for Texture-Less Objects
470,Lightweight Mask RCNN for Warship Detection and Segmentation
471,Image Processing 2D/3D with Emphasis on Image Segmentation
472,TouchNAS: Efficient Touch Detection Model Design Methodology for Resource-Constrained Devices
473,An Object Detection Algorithm for Rotary-Wing UAV Based on AWin Transformer
474,Image Segmentation of Cabin Assembly Scene Based on Improved RGB-D Mask R-CNN
475,Polyphyletic Loss: Litchi Flower Detection with Occlusion
476,Hierarchical Object Detection and Classification Using SSD Multi-Loss
477,DET: Depth-Enhanced Tracker to Mitigate Severe Occlusion and Homogeneous Appearance Problems for Indoor Multiple-Object Tracking
478,Improved Vision-Based Vehicle Detection and Classification by Optimized YOLOv4
479,Enhanced Class-Specific Spatial Normalization for Image Generation
480,Fusion of Multi-Intensity Image for Deep Learning-Based Human and Face Detection
481,MCTS-Based Robotic Exploration for Scene Graph Generation
482,Camouflaged Object Segmentation with Transformer
483,Unsupervised Semantic Segmentation with Contrastive Translation Coding
484,Sensor Fusion Based Weighted Geometric Distance Data Association Method for 3D Multi-object Tracking
485,A Neural Network Based on Consistency Learning and Adversarial Learning for Semisupervised Synthetic Aperture Radar Ship Detection
486,An ensemble of deep learning algorithms for popularity prediction of flickr images
487,A Pedestrian Intrusion Detection Method Based on Improved Mask R-CNN Model
488,Automatic Grading of Knee Osteoarthritis on the Kellgren-Lawrence Scale from Radiographs Using Convolutional Neural Networks
489,Generative Adversarial Network Based Heuristics for Sampling-Based Path Planning
490,Recognize highly similar sewing gestures by the robot
491,Deep learning assisted mechanotyping of individual cells through repeated deformations and relaxations in undulating channels
492,Deep learning for weakly-supervised object detection and localization: A survey
493,Efficient Person Search via Learning-to-Normalize Deep Representation
494,Object localization through a single multiple-model switching CNN and a superpixel training approach
495,A semi-supervised 3D object detection method for autonomous driving
496,Application of one-stage instance segmentation with weather conditions in surveillance cameras at construction sites
497,Hierarchical gate network for fine-grained visual recognition
498,A region-based convolutional network for nuclei detection and segmentation in microscopy images
499,Vector Semiotic Model for Visual Question Answering
500,A survey on Deep Learning-based Panoptic Segmentation
501,Structural crack detection using deep convolutional neural networks
502,Automatic soiling and partial shading assessment on PV modules through RGB images analysis
503,Rapid data annotation for sand-like granular instance segmentation using mask-RCNN
504,BorderPointsMask: One-stage instance segmentation with boundary points representation
505,Cross-modality synergy network for referring expression comprehension and segmentation
506,A reweighting offset bin classification network for surface defect detection and location of metal components
